41.3506, 0.694642
42.8166, 0.688442
43.3063, 0.680198
45.6784, 0.675694
46.7307, 0.664
233.004, 0.52967
239.791, 0.528659
257.294, 0.526488
495.164, 0.513282
518.303, 0.512725
