1.26397, 0.582171
1.35602, 0.576238
1.43749, 0.571655
1.54018, 0.574409
1.73494, 0.572501
15.3064, 0.547276
15.8694, 0.546989
17.077, 0.546918
30.5914, 0.545767
30.3315, 0.545794
